env,room,query_id,model,log_stft_mse
acousticrooms_unseen,Cafe_idx_1,S9_R79,simplevit,2.36358
acousticrooms_unseen,Cafe_idx_1,S9_R82,simplevit,3.10434
acousticrooms_unseen,Cafe_idx_1,S9_R83,simplevit,3.20675
acousticrooms_unseen,Cafe_idx_1,S9_R84,simplevit,2.9719
acousticrooms_unseen,Cafe_idx_1,S9_R86,simplevit,3.59849
acousticrooms_unseen,Cafe_idx_1,S9_R87,simplevit,3.49961
acousticrooms_unseen,Cafe_idx_1,S9_R90,simplevit,3.65233
acousticrooms_unseen,Cafe_idx_1,S9_R97,simplevit,2.00571
acousticrooms_unseen,Cafe_idx_1,S9_R99,simplevit,1.44899
acousticrooms_unseen,Cafe_idx_1,S9_R100,simplevit,1.72341
acousticrooms_unseen,Cafe_idx_1,S10_R1,simplevit,1.29265
acousticrooms_unseen,Cafe_idx_1,S10_R2,simplevit,2.00934
acousticrooms_unseen,Cafe_idx_1,S10_R3,simplevit,1.53565
acousticrooms_unseen,Cafe_idx_1,S10_R4,simplevit,1.98326
acousticrooms_unseen,Cafe_idx_1,S10_R5,simplevit,1.94938
acousticrooms_unseen,Cafe_idx_1,S10_R6,simplevit,2.23931
acousticrooms_unseen,Cafe_idx_1,S10_R7,simplevit,2.313
acousticrooms_unseen,Cafe_idx_1,S10_R8,simplevit,2.09717
acousticrooms_unseen,Cafe_idx_1,S10_R9,simplevit,1.95877
acousticrooms_unseen,Cafe_idx_1,S10_R10,simplevit,1.99428
acousticrooms_unseen,Cafe_idx_1,S10_R11,simplevit,1.95851
acousticrooms_unseen,Cafe_idx_1,S10_R12,simplevit,1.69906
acousticrooms_unseen,Cafe_idx_1,S10_R13,simplevit,1.67366
acousticrooms_unseen,Cafe_idx_1,S10_R14,simplevit,1.85519
acousticrooms_unseen,Cafe_idx_1,S10_R15,simplevit,1.46636
acousticrooms_unseen,Cafe_idx_1,S10_R16,simplevit,1.33465
acousticrooms_unseen,Cafe_idx_1,S10_R17,simplevit,1.45537
acousticrooms_unseen,Cafe_idx_1,S10_R18,simplevit,1.46553
acousticrooms_unseen,Cafe_idx_1,S10_R19,simplevit,1.38994
acousticrooms_unseen,Cafe_idx_1,S10_R20,simplevit,1.65632
acousticrooms_unseen,Cafe_idx_1,S10_R21,simplevit,2.05964
acousticrooms_unseen,Cafe_idx_1,S10_R22,simplevit,2.18542
acousticrooms_unseen,Cafe_idx_1,S10_R23,simplevit,2.49268
acousticrooms_unseen,Cafe_idx_1,S10_R24,simplevit,2.10992
acousticrooms_unseen,Cafe_idx_1,S10_R25,simplevit,2.96311
acousticrooms_unseen,Cafe_idx_1,S10_R26,simplevit,2.88974
acousticrooms_unseen,Cafe_idx_1,S10_R27,simplevit,2.81421
acousticrooms_unseen,Cafe_idx_1,S10_R28,simplevit,2.52079
acousticrooms_unseen,Cafe_idx_1,S10_R29,simplevit,2.85587
acousticrooms_unseen,Cafe_idx_1,S10_R30,simplevit,2.79479
acousticrooms_unseen,Cafe_idx_1,S10_R31,simplevit,2.20446
acousticrooms_unseen,Cafe_idx_1,S10_R32,simplevit,2.14223
acousticrooms_unseen,Cafe_idx_1,S10_R33,simplevit,3.05752
acousticrooms_unseen,Cafe_idx_1,S10_R34,simplevit,1.89059
acousticrooms_unseen,Cafe_idx_1,S10_R35,simplevit,1.50657
acousticrooms_unseen,Cafe_idx_1,S10_R36,simplevit,1.36044
acousticrooms_unseen,Cafe_idx_1,S10_R37,simplevit,1.3627
acousticrooms_unseen,Cafe_idx_1,S10_R38,simplevit,1.15836
acousticrooms_unseen,Cafe_idx_1,S10_R39,simplevit,1.36151
acousticrooms_unseen,Cafe_idx_1,S10_R40,simplevit,1.32597
acousticrooms_unseen,Cafe_idx_1,S10_R41,simplevit,1.42217
acousticrooms_unseen,Cafe_idx_1,S10_R42,simplevit,1.15621
acousticrooms_unseen,Cafe_idx_1,S10_R43,simplevit,1.50796
acousticrooms_unseen,Cafe_idx_1,S10_R44,simplevit,1.03491
acousticrooms_unseen,Cafe_idx_1,S10_R45,simplevit,1.05994
acousticrooms_unseen,Cafe_idx_1,S10_R46,simplevit,1.12045
acousticrooms_unseen,Cafe_idx_1,S10_R47,simplevit,1.32102
acousticrooms_unseen,Cafe_idx_1,S10_R48,simplevit,1.48219
acousticrooms_unseen,Cafe_idx_1,S10_R49,simplevit,2.10774
acousticrooms_unseen,Cafe_idx_1,S10_R50,simplevit,1.71158
acousticrooms_unseen,Cafe_idx_1,S10_R51,simplevit,2.05542
acousticrooms_unseen,Cafe_idx_1,S10_R52,simplevit,2.14422
acousticrooms_unseen,Cafe_idx_1,S10_R53,simplevit,2.4358
acousticrooms_unseen,Cafe_idx_1,S10_R54,simplevit,3.32359
acousticrooms_unseen,Cafe_idx_1,S10_R55,simplevit,2.19305
acousticrooms_unseen,Cafe_idx_1,S10_R56,simplevit,2.91283
acousticrooms_unseen,Cafe_idx_1,S10_R57,simplevit,1.8222
acousticrooms_unseen,Cafe_idx_1,S10_R58,simplevit,1.41809
acousticrooms_unseen,Cafe_idx_1,S10_R59,simplevit,1.61639
acousticrooms_unseen,Cafe_idx_1,S10_R60,simplevit,1.27789
acousticrooms_unseen,Cafe_idx_1,S10_R61,simplevit,1.37791
acousticrooms_unseen,Cafe_idx_1,S10_R62,simplevit,1.49718
acousticrooms_unseen,Cafe_idx_1,S10_R63,simplevit,1.19702
acousticrooms_unseen,Cafe_idx_1,S10_R64,simplevit,1.69594
acousticrooms_unseen,Cafe_idx_1,S10_R65,simplevit,2.24573
acousticrooms_unseen,Cafe_idx_1,S10_R66,simplevit,2.94268
acousticrooms_unseen,Cafe_idx_1,S10_R67,simplevit,2.27053
acousticrooms_unseen,Cafe_idx_1,S10_R68,simplevit,2.79732
acousticrooms_unseen,Cafe_idx_1,S10_R69,simplevit,3.51016
acousticrooms_unseen,Cafe_idx_1,S10_R70,simplevit,1.52245
acousticrooms_unseen,Cafe_idx_1,S10_R71,simplevit,1.58764
acousticrooms_unseen,Cafe_idx_1,S10_R72,simplevit,1.29858
acousticrooms_unseen,Cafe_idx_1,S10_R73,simplevit,1.3624
acousticrooms_unseen,Cafe_idx_1,S10_R74,simplevit,1.34727
acousticrooms_unseen,Cafe_idx_1,S10_R75,simplevit,1.56693
acousticrooms_unseen,Cafe_idx_1,S10_R76,simplevit,1.62604
acousticrooms_unseen,Cafe_idx_1,S10_R77,simplevit,2.12607
acousticrooms_unseen,Cafe_idx_1,S10_R78,simplevit,2.15642
acousticrooms_unseen,Cafe_idx_1,S10_R79,simplevit,3.27737
acousticrooms_unseen,Cafe_idx_1,S10_R80,simplevit,4.39015
acousticrooms_unseen,Cafe_idx_1,S10_R81,simplevit,2.86863
acousticrooms_unseen,Cafe_idx_1,S10_R82,simplevit,2.63894
acousticrooms_unseen,Cafe_idx_1,S10_R83,simplevit,3.32048
acousticrooms_unseen,Cafe_idx_1,S10_R84,simplevit,2.50162
acousticrooms_unseen,Cafe_idx_1,S10_R85,simplevit,2.80254
acousticrooms_unseen,Cafe_idx_1,S10_R86,simplevit,3.41833
acousticrooms_unseen,Cafe_idx_1,S10_R87,simplevit,3.04103
acousticrooms_unseen,Cafe_idx_1,S10_R88,simplevit,3.01667
acousticrooms_unseen,Cafe_idx_1,S10_R89,simplevit,2.52663
acousticrooms_unseen,Cafe_idx_1,S10_R90,simplevit,3.28077
acousticrooms_unseen,Cafe_idx_1,S10_R91,simplevit,2.91476
acousticrooms_unseen,Cafe_idx_1,S10_R92,simplevit,4.26941
acousticrooms_unseen,Cafe_idx_1,S10_R93,simplevit,4.03058
acousticrooms_unseen,Cafe_idx_1,S10_R94,simplevit,3.52298
acousticrooms_unseen,Cafe_idx_1,S10_R95,simplevit,3.02825
acousticrooms_unseen,Cafe_idx_1,S10_R96,simplevit,1.55084
acousticrooms_unseen,Cafe_idx_1,S10_R97,simplevit,1.50546
acousticrooms_unseen,Cafe_idx_1,S10_R98,simplevit,1.53015
acousticrooms_unseen,Cafe_idx_1,S10_R99,simplevit,1.30396
acousticrooms_unseen,Cafe_idx_1,S10_R100,simplevit,1.1286
acousticrooms_unseen,ListeningRoom_idx_2,S1_R1,simplevit,3.90772
acousticrooms_unseen,ListeningRoom_idx_2,S1_R2,simplevit,4.58899
acousticrooms_unseen,ListeningRoom_idx_2,S1_R3,simplevit,4.19916
acousticrooms_unseen,ListeningRoom_idx_2,S1_R4,simplevit,4.60033
acousticrooms_unseen,ListeningRoom_idx_2,S1_R5,simplevit,4.03275
acousticrooms_unseen,ListeningRoom_idx_2,S1_R6,simplevit,4.47224
acousticrooms_unseen,ListeningRoom_idx_2,S1_R7,simplevit,4.24914
acousticrooms_unseen,ListeningRoom_idx_2,S1_R8,simplevit,4.35337
acousticrooms_unseen,ListeningRoom_idx_2,S1_R9,simplevit,4.30414
acousticrooms_unseen,ListeningRoom_idx_2,S1_R10,simplevit,4.0071
acousticrooms_unseen,ListeningRoom_idx_2,S1_R11,simplevit,3.89639
acousticrooms_unseen,ListeningRoom_idx_2,S1_R12,simplevit,4.05666
acousticrooms_unseen,ListeningRoom_idx_2,S1_R13,simplevit,3.91989
acousticrooms_unseen,ListeningRoom_idx_2,S1_R14,simplevit,3.62644
acousticrooms_unseen,ListeningRoom_idx_2,S1_R15,simplevit,3.74716
acousticrooms_unseen,ListeningRoom_idx_2,S1_R16,simplevit,3.90575
acousticrooms_unseen,ListeningRoom_idx_2,S1_R17,simplevit,3.90746
acousticrooms_unseen,ListeningRoom_idx_2,S1_R18,simplevit,3.76268
acousticrooms_unseen,ListeningRoom_idx_2,S1_R19,simplevit,3.63993
acousticrooms_unseen,ListeningRoom_idx_2,S1_R20,simplevit,3.80283
acousticrooms_unseen,ListeningRoom_idx_2,S1_R21,simplevit,3.76538
acousticrooms_unseen,ListeningRoom_idx_2,S1_R22,simplevit,3.78068
acousticrooms_unseen,ListeningRoom_idx_2,S1_R23,simplevit,3.93813
acousticrooms_unseen,ListeningRoom_idx_2,S1_R24,simplevit,4.24228
acousticrooms_unseen,ListeningRoom_idx_2,S1_R25,simplevit,4.13135
acousticrooms_unseen,ListeningRoom_idx_2,S1_R26,simplevit,4.22439
acousticrooms_unseen,ListeningRoom_idx_2,S1_R27,simplevit,4.58742
acousticrooms_unseen,ListeningRoom_idx_2,S1_R28,simplevit,4.37472
acousticrooms_unseen,ListeningRoom_idx_2,S1_R29,simplevit,4.65438
acousticrooms_unseen,ListeningRoom_idx_2,S1_R30,simplevit,3.86034
acousticrooms_unseen,ListeningRoom_idx_2,S1_R31,simplevit,3.93512
acousticrooms_unseen,ListeningRoom_idx_2,S1_R32,simplevit,3.94666
acousticrooms_unseen,ListeningRoom_idx_2,S1_R33,simplevit,3.87064
acousticrooms_unseen,ListeningRoom_idx_2,S1_R34,simplevit,3.45314
acousticrooms_unseen,ListeningRoom_idx_2,S1_R35,simplevit,3.56415
acousticrooms_unseen,ListeningRoom_idx_2,S1_R36,simplevit,3.60301
acousticrooms_unseen,ListeningRoom_idx_2,S1_R37,simplevit,3.60972
acousticrooms_unseen,ListeningRoom_idx_2,S1_R38,simplevit,3.37125
acousticrooms_unseen,ListeningRoom_idx_2,S1_R39,simplevit,3.26503
acousticrooms_unseen,ListeningRoom_idx_2,S1_R40,simplevit,3.591
acousticrooms_unseen,ListeningRoom_idx_2,S1_R41,simplevit,3.57426
acousticrooms_unseen,ListeningRoom_idx_2,S1_R42,simplevit,3.6427
acousticrooms_unseen,ListeningRoom_idx_2,S1_R43,simplevit,4.21161
acousticrooms_unseen,ListeningRoom_idx_2,S1_R44,simplevit,3.20024
acousticrooms_unseen,ListeningRoom_idx_2,S1_R45,simplevit,3.58271
acousticrooms_unseen,ListeningRoom_idx_2,S1_R46,simplevit,3.44346
acousticrooms_unseen,ListeningRoom_idx_2,S1_R47,simplevit,3.27592
acousticrooms_unseen,ListeningRoom_idx_2,S1_R48,simplevit,3.17182
acousticrooms_unseen,ListeningRoom_idx_2,S1_R49,simplevit,3.47083
acousticrooms_unseen,ListeningRoom_idx_2,S1_R50,simplevit,3.52814
acousticrooms_unseen,ListeningRoom_idx_2,S1_R51,simplevit,3.53325
acousticrooms_unseen,ListeningRoom_idx_2,S1_R52,simplevit,3.12302
acousticrooms_unseen,ListeningRoom_idx_2,S1_R53,simplevit,2.55331
acousticrooms_unseen,ListeningRoom_idx_2,S1_R54,simplevit,2.57097
acousticrooms_unseen,ListeningRoom_idx_2,S1_R55,simplevit,4.15427
acousticrooms_unseen,ListeningRoom_idx_2,S1_R56,simplevit,2.09497
acousticrooms_unseen,ListeningRoom_idx_2,S1_R57,simplevit,2.1752
acousticrooms_unseen,ListeningRoom_idx_2,S1_R58,simplevit,2.07301
acousticrooms_unseen,ListeningRoom_idx_2,S1_R59,simplevit,3.29892
acousticrooms_unseen,ListeningRoom_idx_2,S1_R60,simplevit,2.46848
acousticrooms_unseen,ListeningRoom_idx_2,S1_R61,simplevit,2.09827
acousticrooms_unseen,ListeningRoom_idx_2,S1_R62,simplevit,2.30984
acousticrooms_unseen,ListeningRoom_idx_2,S1_R63,simplevit,2.8535
acousticrooms_unseen,ListeningRoom_idx_2,S1_R64,simplevit,3.01956
acousticrooms_unseen,ListeningRoom_idx_2,S1_R65,simplevit,3.12477
acousticrooms_unseen,ListeningRoom_idx_2,S1_R66,simplevit,3.31277
acousticrooms_unseen,ListeningRoom_idx_2,S1_R67,simplevit,3.41933
acousticrooms_unseen,ListeningRoom_idx_2,S1_R68,simplevit,3.68324
acousticrooms_unseen,ListeningRoom_idx_2,S1_R69,simplevit,3.53379
acousticrooms_unseen,ListeningRoom_idx_2,S1_R70,simplevit,3.1843
acousticrooms_unseen,ListeningRoom_idx_2,S1_R71,simplevit,2.11752
acousticrooms_unseen,ListeningRoom_idx_2,S1_R72,simplevit,2.33175
acousticrooms_unseen,ListeningRoom_idx_2,S1_R73,simplevit,2.18917
acousticrooms_unseen,ListeningRoom_idx_2,S1_R74,simplevit,2.30948
acousticrooms_unseen,ListeningRoom_idx_2,S1_R75,simplevit,4.15632
acousticrooms_unseen,ListeningRoom_idx_2,S1_R76,simplevit,3.54804
acousticrooms_unseen,ListeningRoom_idx_2,S1_R77,simplevit,3.8495
acousticrooms_unseen,ListeningRoom_idx_2,S1_R78,simplevit,3.29097
acousticrooms_unseen,ListeningRoom_idx_2,S1_R79,simplevit,3.47632
acousticrooms_unseen,ListeningRoom_idx_2,S1_R80,simplevit,3.76737
acousticrooms_unseen,ListeningRoom_idx_2,S1_R81,simplevit,3.67822
acousticrooms_unseen,ListeningRoom_idx_2,S1_R82,simplevit,3.98216
acousticrooms_unseen,ListeningRoom_idx_2,S1_R83,simplevit,3.80145
acousticrooms_unseen,ListeningRoom_idx_2,S1_R84,simplevit,3.79708
acousticrooms_unseen,ListeningRoom_idx_2,S1_R85,simplevit,4.53444
acousticrooms_unseen,ListeningRoom_idx_2,S1_R86,simplevit,4.33553
acousticrooms_unseen,ListeningRoom_idx_2,S1_R87,simplevit,4.29877
acousticrooms_unseen,ListeningRoom_idx_2,S1_R88,simplevit,4.40541
acousticrooms_unseen,ListeningRoom_idx_2,S1_R89,simplevit,3.75104
acousticrooms_unseen,ListeningRoom_idx_2,S1_R90,simplevit,3.70901
acousticrooms_unseen,ListeningRoom_idx_2,S1_R91,simplevit,3.72717
acousticrooms_unseen,ListeningRoom_idx_2,S1_R92,simplevit,3.92711
acousticrooms_unseen,ListeningRoom_idx_2,S1_R93,simplevit,3.36216
acousticrooms_unseen,ListeningRoom_idx_2,S1_R94,simplevit,3.64328
acousticrooms_unseen,ListeningRoom_idx_2,S1_R95,simplevit,3.24091
acousticrooms_unseen,ListeningRoom_idx_2,S1_R96,simplevit,3.5904
acousticrooms_unseen,ListeningRoom_idx_2,S1_R97,simplevit,3.97637
acousticrooms_unseen,ListeningRoom_idx_2,S1_R98,simplevit,4.05798
acousticrooms_unseen,ListeningRoom_idx_2,S1_R99,simplevit,4.74053
acousticrooms_unseen,ListeningRoom_idx_2,S1_R100,simplevit,4.34035
acousticrooms_unseen,ListeningRoom_idx_2,S2_R1,simplevit,2.98739
acousticrooms_unseen,ListeningRoom_idx_2,S2_R2,simplevit,3.37355
acousticrooms_unseen,ListeningRoom_idx_2,S2_R3,simplevit,3.23056
acousticrooms_unseen,ListeningRoom_idx_2,S2_R4,simplevit,3.15418
acousticrooms_unseen,ListeningRoom_idx_2,S2_R5,simplevit,3.15384
acousticrooms_unseen,ListeningRoom_idx_2,S2_R6,simplevit,3.30158
acousticrooms_unseen,ListeningRoom_idx_2,S2_R7,simplevit,3.48415
acousticrooms_unseen,ListeningRoom_idx_2,S2_R8,simplevit,3.36265
acousticrooms_unseen,ListeningRoom_idx_2,S2_R9,simplevit,3.38088
acousticrooms_unseen,ListeningRoom_idx_2,S2_R10,simplevit,3.28939
acousticrooms_unseen,ListeningRoom_idx_2,S2_R11,simplevit,3.40022
acousticrooms_unseen,ListeningRoom_idx_2,S2_R12,simplevit,3.19731
acousticrooms_unseen,ListeningRoom_idx_2,S2_R13,simplevit,3.30582
acousticrooms_unseen,ListeningRoom_idx_2,S2_R14,simplevit,3.11381
acousticrooms_unseen,ListeningRoom_idx_2,S2_R15,simplevit,3.10425
acousticrooms_unseen,ListeningRoom_idx_2,S2_R16,simplevit,3.21706
acousticrooms_unseen,ListeningRoom_idx_2,S2_R17,simplevit,3.00657
acousticrooms_unseen,ListeningRoom_idx_2,S2_R18,simplevit,3.09997
acousticrooms_unseen,ListeningRoom_idx_2,S2_R19,simplevit,3.29028
acousticrooms_unseen,ListeningRoom_idx_2,S2_R20,simplevit,3.19921
acousticrooms_unseen,ListeningRoom_idx_2,S2_R21,simplevit,3.27005
acousticrooms_unseen,ListeningRoom_idx_2,S2_R22,simplevit,3.3536
acousticrooms_unseen,ListeningRoom_idx_2,S2_R23,simplevit,2.96071
acousticrooms_unseen,ListeningRoom_idx_2,S2_R24,simplevit,3.3417
acousticrooms_unseen,ListeningRoom_idx_2,S2_R25,simplevit,3.39328
acousticrooms_unseen,ListeningRoom_idx_2,S2_R26,simplevit,3.4259
acousticrooms_unseen,ListeningRoom_idx_2,S2_R27,simplevit,3.3823
acousticrooms_unseen,ListeningRoom_idx_2,S2_R28,simplevit,3.19075
acousticrooms_unseen,ListeningRoom_idx_2,S2_R29,simplevit,3.41124
acousticrooms_unseen,ListeningRoom_idx_2,S2_R30,simplevit,3.20951
acousticrooms_unseen,ListeningRoom_idx_2,S2_R31,simplevit,3.25157
acousticrooms_unseen,ListeningRoom_idx_2,S2_R32,simplevit,3.31321
acousticrooms_unseen,ListeningRoom_idx_2,S2_R33,simplevit,3.14367
acousticrooms_unseen,ListeningRoom_idx_2,S2_R34,simplevit,3.25647
acousticrooms_unseen,ListeningRoom_idx_2,S2_R35,simplevit,3.427
acousticrooms_unseen,ListeningRoom_idx_2,S2_R36,simplevit,3.31735
acousticrooms_unseen,ListeningRoom_idx_2,S2_R37,simplevit,3.23059
acousticrooms_unseen,ListeningRoom_idx_2,S2_R38,simplevit,3.11368
acousticrooms_unseen,ListeningRoom_idx_2,S2_R39,simplevit,3.02816
acousticrooms_unseen,ListeningRoom_idx_2,S2_R40,simplevit,3.17971
acousticrooms_unseen,ListeningRoom_idx_2,S2_R41,simplevit,3.18727
acousticrooms_unseen,ListeningRoom_idx_2,S2_R42,simplevit,3.24967
acousticrooms_unseen,ListeningRoom_idx_2,S2_R43,simplevit,3.07817
acousticrooms_unseen,ListeningRoom_idx_2,S2_R44,simplevit,2.92882
acousticrooms_unseen,ListeningRoom_idx_2,S2_R45,simplevit,2.83862
acousticrooms_unseen,ListeningRoom_idx_2,S2_R46,simplevit,3.06272
acousticrooms_unseen,ListeningRoom_idx_2,S2_R47,simplevit,3.15264
acousticrooms_unseen,ListeningRoom_idx_2,S2_R48,simplevit,2.92461
acousticrooms_unseen,ListeningRoom_idx_2,S2_R49,simplevit,3.09945
acousticrooms_unseen,ListeningRoom_idx_2,S2_R50,simplevit,3.19885
acousticrooms_unseen,ListeningRoom_idx_2,S2_R51,simplevit,3.15791
acousticrooms_unseen,ListeningRoom_idx_2,S2_R52,simplevit,2.87513
acousticrooms_unseen,ListeningRoom_idx_2,S2_R53,simplevit,2.76982
acousticrooms_unseen,ListeningRoom_idx_2,S2_R54,simplevit,2.85992
acousticrooms_unseen,ListeningRoom_idx_2,S2_R55,simplevit,3.15596
acousticrooms_unseen,ListeningRoom_idx_2,S2_R56,simplevit,2.78933
acousticrooms_unseen,ListeningRoom_idx_2,S2_R57,simplevit,2.94215
acousticrooms_unseen,ListeningRoom_idx_2,S2_R58,simplevit,3.00248
acousticrooms_unseen,ListeningRoom_idx_2,S2_R59,simplevit,2.79061
acousticrooms_unseen,ListeningRoom_idx_2,S2_R60,simplevit,2.63068
acousticrooms_unseen,ListeningRoom_idx_2,S2_R61,simplevit,2.95046
acousticrooms_unseen,ListeningRoom_idx_2,S2_R62,simplevit,2.89614
acousticrooms_unseen,ListeningRoom_idx_2,S2_R63,simplevit,2.9266
acousticrooms_unseen,ListeningRoom_idx_2,S2_R64,simplevit,2.96468
acousticrooms_unseen,ListeningRoom_idx_2,S2_R65,simplevit,3.13342
acousticrooms_unseen,ListeningRoom_idx_2,S2_R66,simplevit,3.19102
acousticrooms_unseen,ListeningRoom_idx_2,S2_R67,simplevit,3.30238
acousticrooms_unseen,ListeningRoom_idx_2,S2_R68,simplevit,3.38467
acousticrooms_unseen,ListeningRoom_idx_2,S2_R69,simplevit,3.40145
acousticrooms_unseen,ListeningRoom_idx_2,S2_R70,simplevit,2.94331
acousticrooms_unseen,ListeningRoom_idx_2,S2_R71,simplevit,3.10429
acousticrooms_unseen,ListeningRoom_idx_2,S2_R72,simplevit,2.87856
acousticrooms_unseen,ListeningRoom_idx_2,S2_R73,simplevit,3.04896
acousticrooms_unseen,ListeningRoom_idx_2,S2_R74,simplevit,2.75596
acousticrooms_unseen,ListeningRoom_idx_2,S2_R75,simplevit,3.04333
acousticrooms_unseen,ListeningRoom_idx_2,S2_R76,simplevit,2.88038
acousticrooms_unseen,ListeningRoom_idx_2,S2_R77,simplevit,2.98804
acousticrooms_unseen,ListeningRoom_idx_2,S2_R78,simplevit,3.1092
acousticrooms_unseen,ListeningRoom_idx_2,S2_R79,simplevit,3.17676
acousticrooms_unseen,ListeningRoom_idx_2,S2_R80,simplevit,3.03161
acousticrooms_unseen,ListeningRoom_idx_2,S2_R81,simplevit,3.01192
acousticrooms_unseen,ListeningRoom_idx_2,S2_R82,simplevit,3.21459
acousticrooms_unseen,ListeningRoom_idx_2,S2_R83,simplevit,3.14989
acousticrooms_unseen,ListeningRoom_idx_2,S2_R84,simplevit,3.06404
acousticrooms_unseen,ListeningRoom_idx_2,S2_R85,simplevit,3.3663
acousticrooms_unseen,ListeningRoom_idx_2,S2_R86,simplevit,3.28611
acousticrooms_unseen,ListeningRoom_idx_2,S2_R87,simplevit,3.44983
acousticrooms_unseen,ListeningRoom_idx_2,S2_R88,simplevit,3.46
acousticrooms_unseen,ListeningRoom_idx_2,S2_R89,simplevit,3.02738
acousticrooms_unseen,ListeningRoom_idx_2,S2_R90,simplevit,2.96632
acousticrooms_unseen,ListeningRoom_idx_2,S2_R91,simplevit,2.88572
acousticrooms_unseen,ListeningRoom_idx_2,S2_R92,simplevit,3.01464
acousticrooms_unseen,ListeningRoom_idx_2,S2_R93,simplevit,3.18867
acousticrooms_unseen,ListeningRoom_idx_2,S2_R94,simplevit,3.13985
acousticrooms_unseen,ListeningRoom_idx_2,S2_R95,simplevit,3.08913
acousticrooms_unseen,ListeningRoom_idx_2,S2_R96,simplevit,3.10027
acousticrooms_unseen,ListeningRoom_idx_2,S2_R97,simplevit,3.18804
acousticrooms_unseen,ListeningRoom_idx_2,S2_R98,simplevit,3.36891
acousticrooms_unseen,ListeningRoom_idx_2,S2_R99,simplevit,3.22228
acousticrooms_unseen,ListeningRoom_idx_2,S2_R100,simplevit,2.80904
acousticrooms_unseen,ListeningRoom_idx_2,S3_R1,simplevit,2.47984
acousticrooms_unseen,ListeningRoom_idx_2,S3_R2,simplevit,4.42347
acousticrooms_unseen,ListeningRoom_idx_2,S3_R3,simplevit,4.02648
acousticrooms_unseen,ListeningRoom_idx_2,S3_R4,simplevit,3.99365
acousticrooms_unseen,ListeningRoom_idx_2,S3_R5,simplevit,3.7625
acousticrooms_unseen,ListeningRoom_idx_2,S3_R6,simplevit,3.98057
acousticrooms_unseen,ListeningRoom_idx_2,S3_R7,simplevit,3.84829
acousticrooms_unseen,ListeningRoom_idx_2,S3_R8,simplevit,3.95532
acousticrooms_unseen,ListeningRoom_idx_2,S3_R9,simplevit,3.9087
acousticrooms_unseen,ListeningRoom_idx_2,S3_R10,simplevit,3.82117
acousticrooms_unseen,ListeningRoom_idx_2,S3_R11,simplevit,3.91761
acousticrooms_unseen,ListeningRoom_idx_2,S3_R12,simplevit,3.83347
acousticrooms_unseen,ListeningRoom_idx_2,S3_R13,simplevit,3.91019
acousticrooms_unseen,ListeningRoom_idx_2,S3_R14,simplevit,3.70101
acousticrooms_unseen,ListeningRoom_idx_2,S3_R15,simplevit,3.8046
acousticrooms_unseen,ListeningRoom_idx_2,S3_R16,simplevit,3.78099
acousticrooms_unseen,ListeningRoom_idx_2,S3_R17,simplevit,3.14246
acousticrooms_unseen,ListeningRoom_idx_2,S3_R18,simplevit,3.3217
acousticrooms_unseen,ListeningRoom_idx_2,S3_R19,simplevit,3.6212
acousticrooms_unseen,ListeningRoom_idx_2,S3_R20,simplevit,3.67462
acousticrooms_unseen,ListeningRoom_idx_2,S3_R21,simplevit,3.67104
acousticrooms_unseen,ListeningRoom_idx_2,S3_R22,simplevit,3.62509
acousticrooms_unseen,ListeningRoom_idx_2,S3_R23,simplevit,2.91173
acousticrooms_unseen,ListeningRoom_idx_2,S3_R24,simplevit,3.41507
acousticrooms_unseen,ListeningRoom_idx_2,S3_R25,simplevit,3.7121
acousticrooms_unseen,ListeningRoom_idx_2,S3_R26,simplevit,3.87677
acousticrooms_unseen,ListeningRoom_idx_2,S3_R27,simplevit,4.05564
acousticrooms_unseen,ListeningRoom_idx_2,S3_R28,simplevit,3.83612
acousticrooms_unseen,ListeningRoom_idx_2,S3_R29,simplevit,3.43602
acousticrooms_unseen,ListeningRoom_idx_2,S3_R30,simplevit,3.98482
acousticrooms_unseen,ListeningRoom_idx_2,S3_R31,simplevit,3.96972
acousticrooms_unseen,ListeningRoom_idx_2,S3_R32,simplevit,4.24974
acousticrooms_unseen,ListeningRoom_idx_2,S3_R33,simplevit,4.16248
acousticrooms_unseen,ListeningRoom_idx_2,S3_R34,simplevit,4.2776
acousticrooms_unseen,ListeningRoom_idx_2,S3_R35,simplevit,4.41642
acousticrooms_unseen,ListeningRoom_idx_2,S3_R36,simplevit,4.52641
acousticrooms_unseen,ListeningRoom_idx_2,S3_R37,simplevit,4.36574
acousticrooms_unseen,ListeningRoom_idx_2,S3_R38,simplevit,4.39282
acousticrooms_unseen,ListeningRoom_idx_2,S3_R39,simplevit,4.40807
acousticrooms_unseen,ListeningRoom_idx_2,S3_R40,simplevit,4.26149
acousticrooms_unseen,ListeningRoom_idx_2,S3_R41,simplevit,4.37602
acousticrooms_unseen,ListeningRoom_idx_2,S3_R42,simplevit,4.16771
acousticrooms_unseen,ListeningRoom_idx_2,S3_R43,simplevit,4.28732
acousticrooms_unseen,ListeningRoom_idx_2,S3_R44,simplevit,4.53162
acousticrooms_unseen,ListeningRoom_idx_2,S3_R45,simplevit,4.55069
acousticrooms_unseen,ListeningRoom_idx_2,S3_R46,simplevit,4.34142
acousticrooms_unseen,ListeningRoom_idx_2,S3_R47,simplevit,4.27011
